Track Name,Artists,Album,Duration (ms),Popularity,Track URL
From Walks Of Life - Banyan Remix,"Modera, Phoebe Tsen, Banyan",From Walks Of Life (Banyan Remix),191000,28,https://open.spotify.com/track/424Gz3SwmjL4yiYmYi4SC6
Used To,Ryan Lucian,Used To,180000,20,https://open.spotify.com/track/2cMtsnUy0u4LwUdXcjWixF
Omen - Romain Garcia Remix,"Ross Quinn, Punctual, Romain Garcia",Omen (Romain Garcia Remix),280320,23,https://open.spotify.com/track/4uRNdNSo1LjAQfIk7KSBbl
Road Beyond,"Jack Willard, Rebel Of Sleep",Road Beyond EP,236129,34,https://open.spotify.com/track/7biDhTtQGXQz5jLGjLwR1c
Hide U (Mixed) - Tinlicker Remix,"Sian Evans, Tinlicker",A State Of Trance Year Mix 2021 (Mixed by Armin van Buuren),91112,41,https://open.spotify.com/track/7jjWMFsG6OUmcSyykcvLBV
Miss You,"Nu Aspect, Jamis, Poppy Baskcomb",Miss You,194107,73,https://open.spotify.com/track/329PAO2XpurUBEWszXKG5K
Radiant,"Ruben de Ronde, Farius, David Frank",Radiant,211374,25,https://open.spotify.com/track/01fXsZUFvPdAy3dW2lly1f
Summer Love - Jan Blomqvist Remix,"Mogli, Jan Blomqvist",Summer Love (Jan Blomqvist Remix),349400,36,https://open.spotify.com/track/7tbrktfjBjRc12mE9cV8ri
Offshore,"Armin van Buuren, AVIRA, Chicane",Offshore,199680,33,https://open.spotify.com/track/6yf6FF8BxqLqEr87RFY96m
Higher,Exit Coda,Higher,215532,17,https://open.spotify.com/track/6MCkzBFlBTYTgwdKfk2Paa
Call Your Name,"Alesso, John Newman",Call Your Name (Remixes),170976,27,https://open.spotify.com/track/55fmTcKYNLxVwgKU7np6jE
Take Me Back,"28mm, Julian Gray",Take Me Back,192250,0,https://open.spotify.com/track/5UYCf7P3yW2LSJWlB3Prsr
Sanctuary,"PRAANA, Ed Graves",Sanctuary,317948,21,https://open.spotify.com/track/3gWtVco0QcuVPb31pstvqI
Take Me Back - AmyElle Remix,"28mm, Julian Gray, AmyElle",IWD '24 EP,244800,16,https://open.spotify.com/track/41HYaU5RGHpQoc5HV2H9eG
Chemical Affair - Guy Didden Remix,"Farius, Tea Petrovic, Guy Didden",Chemical Affair (Remixes),228387,6,https://open.spotify.com/track/27yyMdDCICpMAJljQCrhs6
Above The Clouds,"YORK, Ava Silver",Above The Clouds,230520,14,https://open.spotify.com/track/51rl1nHgFFIJ8aV37Int48
I Remember - John Summit Remix,"deadmau5, Kaskade, John Summit",I Remember (John Summit Remix),240000,59,https://open.spotify.com/track/7EroGeDg1uteOaQ45Ftfiz
On The Low,"Wax Motif, longstoryshort",On The Low,156190,50,https://open.spotify.com/track/4iXj0bNwBMHgomSBfrG1M4
Slipstream (feat. Julia Church),"Tinlicker, Julia Church",Slipstream (feat. Julia Church),252073,44,https://open.spotify.com/track/64krw31lp3jUOuZHvGtgkB
Miyanosawa,Qrion,Miyanosawa,208972,44,https://open.spotify.com/track/25NyrNbtdNc2G9NE2werEN
Subterranean - Chill Mix,"Miss Monique, AVIRA, LUNA",Subterranean (Chill Mix),184766,25,https://open.spotify.com/track/3oBLl4dcPM0AGedFSnGh6W
Stay,Exit Coda,Stay,191801,24,https://open.spotify.com/track/4sMak9T8Qtpb9GwG9JZg7N
Something Stronger,"Rules, SHYA, Coldabank",Something Stronger,127530,67,https://open.spotify.com/track/1VhD0FPDYqFhqRJVguVAJe
Holdin' On To Your Silence,Jozels,Holdin' On To Your Silence,202926,0,https://open.spotify.com/track/3M7M3cc1CCr4uCAD13o6E2
Too Late,ARRATOU,Too Late,282520,23,https://open.spotify.com/track/1PQyDJUHOWdznxXDqvDHUj
ONE,"STAR SEED, PSYB3R, Greco Ray",Magical Thinking,297142,0,https://open.spotify.com/track/06lxS9i6FwnnJlRvR2liVP
Brighter - Dave Summer Remix,"Kaskade, Emmit Fenn, Dave Summer",Brighter (Dave Summer Remix),210014,27,https://open.spotify.com/track/6TDdOZxGNvva3l36Me8XLc
I Like Your Body,"Dastic, KDH",I Like Your Body,175982,13,https://open.spotify.com/track/7xlDhcOJPfme6LMvbKnTMY
yours,jaakob,yours,128576,37,https://open.spotify.com/track/7AX4Llf4P6TMTR6Zsv3oB1
Do I Go,Ross Quinn,Do I Go,214426,49,https://open.spotify.com/track/4IyLuVGX6HpJQfUKrsk63U
Lost Souls - Nora En Pure Remix,"Eelke Kleijn, Ost, Nora En Pure",Moments Of Clarity (The Remixes),221495,42,https://open.spotify.com/track/5LTeqr4WhuXG6ctnIjVj3t
Shiver,"John Summit, HAYLA",Shiver,234330,11,https://open.spotify.com/track/1ls2PNiOHOxmSfHRyslgAl
Apart,Mees Salomé,Apart,193653,24,https://open.spotify.com/track/71uLJtAYk3vxkcim5751Aw
I Need You,Abroad,A.M,199273,47,https://open.spotify.com/track/5RsNe9oYXBalyayY2CVixW
In My Head,"Zeds Dead, MKLA",In My Head,163695,43,https://open.spotify.com/track/0JKg9Fk6tvcwiYTmRrEnTQ
Losing You,"Poylow, Noreal",Losing You,138387,18,https://open.spotify.com/track/2kgOfVM89eg6IHKz1Ok6un
Close Your Eyes,"Matt Sassari, Dillon Francis, James Carter",Close Your Eyes,157500,44,https://open.spotify.com/track/11ZLztlvXKdaortTq9gDaG
Ocean,"Julian Gray, Flachbau",Ocean,178095,17,https://open.spotify.com/track/1ErYDh8XhRrdgvfEypYqOb
Save Me,"Kaskade, Lauren L'aimant",Save Me,216500,48,https://open.spotify.com/track/6ihglXSp2FFA9RjhiExxJR
When You're Around - SOLR Remix,"YORK, SHEARS, Scot & Millfield, SOLR",When You're Around (SOLR Remix),233500,0,https://open.spotify.com/track/3zoVHTikKZ4YMHXgXVNfLJ
Back To You - Afrohouse Deluxe Mix,"Lost Frequencies, X Ambassadors",Back To You (Deluxe Pack),206113,32,https://open.spotify.com/track/3rNewYEAZApq3pbflwnI33
I Would Do Anything,"Tasadi, Sarah de Warren",I Would Do Anything,224911,27,https://open.spotify.com/track/6DkJdrcQiNpej6nOUNMfks
Come Back Around,Eli & Fur,Come Back Around,231349,33,https://open.spotify.com/track/0TvCPywvY8QGAWdteEiCdF
Garden,"Ghost Rider, Ranji, Stonefox",Garden,212391,49,https://open.spotify.com/track/0ZVuwJXp1LfBiTBEcyaFpJ
When I Talk,"deadmau5, Kaskade, Elderbrook, Kx5",When I Talk,207957,47,https://open.spotify.com/track/0u0oY2WuHC8B22p5nF8qsU
Roll The Dice,"Armin van Buuren, Philip Strand","Feel Again, Pt. 2",155238,32,https://open.spotify.com/track/0BhLfxWA4TwGu8bGVKBotN
Falling Behind,"AVIRA, CAPS",Falling Behind,216991,19,https://open.spotify.com/track/1LQh2p4PQIbhIP6eneP48J
Dawn,"Slippy, London Thor",Everything & Nothing At All,196363,36,https://open.spotify.com/track/24JrqCPlzo18UYTT9MRRy5
Away With Me - Fideles Remix,"Ross Quinn, Fideles",Away With Me (Fideles Remix),243652,24,https://open.spotify.com/track/3w0NSQwB6Tj2tJfcHAIRCL
Awoken Mind (Tritonia 393),"SOLR, Anna-Sophia Henry",Tritonia 393,152379,2,https://open.spotify.com/track/5paTwn0B3f5E2nW5Umsz9n
I Don't Wanna Run,"D.O.D, RIELL",I Don't Wanna Run,187301,41,https://open.spotify.com/track/1of7LeashUaSrgqoa0XZHR
Forever,Famba,Forever,238085,24,https://open.spotify.com/track/45H1RahLdHlhXfDNDFip1H
Rise Up (Tritonia 422),Datskie,Tritonia 422,229823,9,https://open.spotify.com/track/4gBFUD7R9O92pWb4Fqog5l
Wrong Turn,Kim Petras,TURN OFF THE LIGHT,200084,44,https://open.spotify.com/track/79zoBfcQDNQgSpvojwkfk8
Alive (feat. The Moth & The Flame),"Kx5, deadmau5, Kaskade, The Moth & The Flame",Alive (feat. The Moth & The Flame),308709,47,https://open.spotify.com/track/1SETgPENHVzsWoD9g79LYI
Don’t Go Mad (feat. Seinabo Sey),"Swedish House Mafia, Seinabo Sey",Paradise Again,264966,53,https://open.spotify.com/track/3Cl8IGVb7E63EDIXTn5Pk7
Waves of the Soul,Massane,Waves of the Soul,212459,19,https://open.spotify.com/track/4bkdXYkvmAAji6VWevl6Ve
Poison,"Dastic, Castion",Poison,181150,12,https://open.spotify.com/track/2tnD4crL0xNBYMiNy9dv1R
The Fall,"Dennis Sheperd, YORK, Iris",The Fall,230476,13,https://open.spotify.com/track/1B0FEDRzzN5GP7HGZZfNQl
Kaleidoscope (Tritonia 401),"Matt Fax, PRAANA, HALIENE",Tritonia 401,334424,2,https://open.spotify.com/track/3aiUzSoFTesnkzerVcO9Et
Somewhere In Between,"EDDIE, Colleen D'agostino",Somewhere In Between,204843,0,https://open.spotify.com/track/1sGVmXj9tkLRjzoGi0ohmp
Medicine,"Lucas Estrada, PLANT",Medicine,158031,54,https://open.spotify.com/track/7sfpydlJrHpTi533idUuZV
Wema,"SOLR, YORK, Eran Hersh",Wema,177561,15,https://open.spotify.com/track/5OigCD21oJO83ju6xCCxHq
Said Goodbye,"Knoxa, Jordan Shaw",Said Goodbye,191612,0,https://open.spotify.com/track/0hk1UCickTFX2RuLJtSsTf
Sweat,KREAM,Sweat,159047,54,https://open.spotify.com/track/5hbJxniiD9BWis6Nsf7HA8
