Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Killing Spree,Death,Spiritual Healing,256866,33,https://open.spotify.com/track/0UJerrQbfuSAFDkwVUlKA8
Necromancy,Bathory,Bathory,219880,46,https://open.spotify.com/track/3pql3jKoIGq8iWKemtrvB4
Blood Fire Death,Bathory,Blood Fire Death,630000,39,https://open.spotify.com/track/53aWSvIdkhXwmQvgAmzl7n
Inhumane Harvest,Cannibal Corpse,Violence Unimagined,272994,51,https://open.spotify.com/track/5WGvXmLt6acluR7TfhlHUH
Ghost of Perdition,Opeth,Ghost Reveries,629480,56,https://open.spotify.com/track/0ppdt8zRZOHIKh4ZDB0Zp9
Satan Is a Lawyer,Gojira,Terra Incognita,263502,49,https://open.spotify.com/track/6hykEQW67sL7g4oj0XgFZh
Where Dragons Dwell,Gojira,From Mars to Sirius,414106,50,https://open.spotify.com/track/2dBTnT6T47pNHeXngkr2Vj
"Stripped, Raped, and Strangled",Cannibal Corpse,The Bleeding,206120,50,https://open.spotify.com/track/1sWcWDgthOikmqaHdfTfW2
ObZen,Meshuggah,ObZen,264413,22,https://open.spotify.com/track/4PHppm7v48ys7YrVelKSYq
Fight Fire With Fire,"Vader, Maciej Taff",Necropolis,245853,45,https://open.spotify.com/track/1uUq5kvGpoH5HTyw3nuh4X
Blackwater Park,Opeth,Blackwater Park,731306,47,https://open.spotify.com/track/7IDQX9EUgMNQTgYcZSpO1d
Inward movement,Gojira,The link,353840,37,https://open.spotify.com/track/15zsVCtiNYzHwTFSV2bZzk
Punch Me I Bleed,Children Of Bodom,Are You Dead Yet?,291106,42,https://open.spotify.com/track/747h0LYs0FhI27d3NM59fe
Defensive Personalities,Death,Spiritual Healing,286093,37,https://open.spotify.com/track/3k8N2oaKtouzLzGXUBlfjz
Genetic Reconstruction,Death,Spiritual Healing,292653,33,https://open.spotify.com/track/5RoCswvQsuIR2BtksOE2Wf
Unfit for Human Consumption,Carcass,Surgical Steel,264680,46,https://open.spotify.com/track/2L4hnHW64BwupvbJHPAFGW
Visions in My Head,Obituary,Inked in Blood (Deluxe Version),254118,50,https://open.spotify.com/track/1JvMOOYZjXLQCZ5p5b0JJD
Pull the Plug,Death,Leprosy (Deluxe Reissue),266773,56,https://open.spotify.com/track/2l0h4aBFLp9HdoaNdCTlbW
