Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Follow You - Summer ’21 Version,Imagine Dragons,Follow You (Summer ’21 Version),172945,44,https://open.spotify.com/track/1ek5GzoAX8EsM75zHB2grh
Way Too Long,"Nathan Dawe, Anne-Marie, MoStack",Way Too Long,150261,47,https://open.spotify.com/track/4YMApzzqCO31TPxPvgdHhh
Run,OneRepublic,Run,169010,73,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
Your Love (9PM),"ATB, Topic, A7S",Your Love (9PM),150052,77,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),165506,72,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
Girls Like Us,Zoe Wees,Girls Like Us,189000,60,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
Selfish Love (with Selena Gomez) - Tiësto Remix,"DJ Snake, Selena Gomez, Tiësto",Selfish Love (with Selena Gomez) (Tiësto Remix),153442,44,https://open.spotify.com/track/2IDBh3Nuej2wFUk2JmWEmQ
Heat Waves,Glass Animals,Dreamland,238805,91,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp
Easier - Seeb Remix,"5 Seconds of Summer, Seeb",Easier (Seeb Remix),165767,53,https://open.spotify.com/track/6GIRtKNXokeu25nn7U6Hu8
Paradise,Bazzi,Soul Searching,168080,51,https://open.spotify.com/track/1yjznOLHmk9nMVskfYSMpr
Ciao Adios,Anne-Marie,Speak Your Mind (Deluxe),199773,67,https://open.spotify.com/track/01BC4Xj5tfsfV8DLDrma7q
Hear Me Say,"Jonas Blue, LÉON",Hear Me Say,190772,56,https://open.spotify.com/track/7dk9EBvTbbKBbFxjCAJpwK
Summertime In Paris,"Jaden, WILLOW",ERYS (Deluxe),270960,64,https://open.spotify.com/track/6XNANAB7sFvkfho6bMCp7o
Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),227395,31,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),172761,75,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
Time,Colouring,bn,201293,34,https://open.spotify.com/track/5JA4EKh6hBqtvnMoFjp18u
More,"KALUMA, Austin Christopher",More,205166,43,https://open.spotify.com/track/7aKPWgHj4qfiF5nnXcovwl
Miss Me More,3LAU,Miss Me More,191443,0,https://open.spotify.com/track/5KQn3B5Zvt6UtYKUuSAunX
Lost In Yesterday,Tame Impala,The Slow Rush,249586,71,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB
Ghost in the Machine,Trivecta,Ghost in the Machine,268998,46,https://open.spotify.com/track/6OiZOyPJTWx7DorS1hdsY3
The Less I Know The Better,Tame Impala,Currents,216320,89,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
Last Summer,"Tokyo Machine, Weird Genius, Lights",Last Summer,172551,50,https://open.spotify.com/track/7pxRBbUWBcVoTWi3MiFl6V
Patience (feat. YUNGBLUD & Polo G),"KSI, YUNGBLUD, Polo G",Patience (feat. YUNGBLUD & Polo G),181720,0,https://open.spotify.com/track/5J5CpT6bgE6KYKk23jgp9W
Praise,"Tchami, Gunna",Year Zero,210000,2,https://open.spotify.com/track/5cz0T1Q8AmpY18TDLAe2ja
Used To Be (feat. Wiz Khalifa),"Steve Aoki, Kiiara, Wiz Khalifa",Used To Be (feat. Wiz Khalifa),220926,45,https://open.spotify.com/track/2EO3Lksm1VxN9s8vOM37ep
I Don't Know Why,"NOTD, Astrid S",I Don't Know Why,207667,60,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV
Way Up,Jaden,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),153773,60,https://open.spotify.com/track/7cFFhb9Wz2ZXLSpEk2VDKd
Really Love - feat. Craig David & Digital Farm Animals,"KSI, Digital Farm Animals, Craig David",Really Love,177500,35,https://open.spotify.com/track/55RHkhHFQBUCEFVHoWwtFo
Malibu,"Virginia To Vegas, NOTD",Malibu,148822,49,https://open.spotify.com/track/5XPo15e5ICs6NvSMn44pTF
Don't You Wanna Play?,"Seeb, Julie Bergan",Don't You Wanna Play?,138733,34,https://open.spotify.com/track/15hhlasuVIxEZ3O0PxlRkT
Whole Lotta Lovin',"Mustard, Travis Scott",Whole Lotta Lovin',299160,52,https://open.spotify.com/track/01gNiOqg8u7vT90uVgOVmz
